# Randomized melody using G major pentatonic scale (G A B D E)
# Walking from and to a randomly selected G or D

# Generator script:
#from random import randint
#notes = ['3D','3E','3G','3A','3B','4D','4E','4G','4A','4B','5D','5E','5G']
#targets = [0,2,5,7,10,12]
#note_num = 2
#steps = 5
#direction = 1
#for beat in range(400):
# print('R',0,beat,1,notes[note_num])
# if steps>=0:
#  steps -= 1
#  note_num += direction
#  if note_num<0:
#   note_num = 0
#   steps = -1
#  if note_num>12:
#   note_num = 12
#   steps = -1
# if steps<0:
#  note_num = targets[randint(0,5)]
#  target = targets[randint(0,5)]
#  steps = abs(target-note_num)
#  if steps>3 and randint(0,1)==0:
#   target = targets[randint(0,5)]
#   steps = abs(target-note_num)
#  direction = 1 if target>note_num else -1


R	0	0	1	3G
R	0	1	1	3A
R	0	2	1	3B
R	0	3	1	4D
R	0	4	1	4E
R	0	5	1	4G
R	0	6	1	3G
R	0	7	1	3A
R	0	8	1	3B
R	0	9	1	4D
R	0	10	1	5G
R	0	11	1	3D
R	0	12	1	3E
R	0	13	1	3G
R	0	14	1	3A
R	0	15	1	3B
R	0	16	1	4D
R	0	17	1	4E
R	0	18	1	4G
R	0	19	1	5D
R	0	20	1	4B
R	0	21	1	4A
R	0	22	1	4G
R	0	23	1	4E
R	0	24	1	4D
R	0	25	1	4G
R	0	26	1	4A
R	0	27	1	4B
R	0	28	1	5D
R	0	29	1	5D
R	0	30	1	5E
R	0	31	1	5G
R	0	32	1	3G
R	0	33	1	3A
R	0	34	1	3B
R	0	35	1	4D
R	0	36	1	4E
R	0	37	1	4G
R	0	38	1	4A
R	0	39	1	4B
R	0	40	1	5D
R	0	41	1	5E
R	0	42	1	5G
R	0	43	1	3G
R	0	44	1	3E
R	0	45	1	3D
R	0	46	1	5G
R	0	47	1	5E
R	0	48	1	5D
R	0	49	1	4B
R	0	50	1	4A
R	0	51	1	4G
R	0	52	1	4E
R	0	53	1	4D
R	0	54	1	5G
R	0	55	1	5E
R	0	56	1	5D
R	0	57	1	4B
R	0	58	1	4A
R	0	59	1	4G
R	0	60	1	4E
R	0	61	1	4D
R	0	62	1	5G
R	0	63	1	5G
R	0	64	1	5E
R	0	65	1	5D
R	0	66	1	4G
R	0	67	1	4E
R	0	68	1	4D
R	0	69	1	4D
R	0	70	1	4D
R	0	71	1	4E
R	0	72	1	4G
R	0	73	1	4A
R	0	74	1	4B
R	0	75	1	5D
R	0	76	1	5E
R	0	77	1	5G
R	0	78	1	3G
R	0	79	1	5G
R	0	80	1	5E
R	0	81	1	5D
R	0	82	1	3G
R	0	83	1	3A
R	0	84	1	3B
R	0	85	1	4D
R	0	86	1	4E
R	0	87	1	4G
R	0	88	1	4A
R	0	89	1	4B
R	0	90	1	5D
R	0	91	1	4D
R	0	92	1	4E
R	0	93	1	4G
R	0	94	1	3G
R	0	95	1	4D
R	0	96	1	5D
R	0	97	1	5E
R	0	98	1	5G
R	0	99	1	5G
R	0	100	1	5E
R	0	101	1	5D
R	0	102	1	4B
R	0	103	1	4A
R	0	104	1	4G
R	0	105	1	4E
R	0	106	1	4D
R	0	107	1	5D
R	0	108	1	4B
R	0	109	1	4A
R	0	110	1	4G
R	0	111	1	4G
R	0	112	1	4E
R	0	113	1	4D
R	0	114	1	5D
R	0	115	1	5E
R	0	116	1	5G
R	0	117	1	4D
R	0	118	1	4E
R	0	119	1	4G
R	0	120	1	4G
R	0	121	1	4E
R	0	122	1	4D
R	0	123	1	3D
R	0	124	1	3E
R	0	125	1	3G
R	0	126	1	4D
R	0	127	1	3B
R	0	128	1	3A
R	0	129	1	3G
R	0	130	1	3E
R	0	131	1	3D
R	0	132	1	4G
R	0	133	1	4A
R	0	134	1	4B
R	0	135	1	5D
R	0	136	1	3D
R	0	137	1	3E
R	0	138	1	3G
R	0	139	1	3A
R	0	140	1	3B
R	0	141	1	4D
R	0	142	1	4E
R	0	143	1	4G
R	0	144	1	4A
R	0	145	1	4B
R	0	146	1	5D
R	0	147	1	3G
R	0	148	1	4D
R	0	149	1	4E
R	0	150	1	4G
R	0	151	1	4D
R	0	152	1	4E
R	0	153	1	4G
R	0	154	1	4A
R	0	155	1	4B
R	0	156	1	5D
R	0	157	1	3G
R	0	158	1	3A
R	0	159	1	3B
R	0	160	1	4D
R	0	161	1	4G
R	0	162	1	4A
R	0	163	1	4B
R	0	164	1	5D
R	0	165	1	4D
R	0	166	1	5G
R	0	167	1	4G
R	0	168	1	4E
R	0	169	1	4D
R	0	170	1	5D
R	0	171	1	4G
R	0	172	1	4A
R	0	173	1	4B
R	0	174	1	5D
R	0	175	1	3D
R	0	176	1	3E
R	0	177	1	3G
R	0	178	1	4G
R	0	179	1	4E
R	0	180	1	4D
R	0	181	1	3D
R	0	182	1	3E
R	0	183	1	3G
R	0	184	1	5D
R	0	185	1	4B
R	0	186	1	4A
R	0	187	1	4G
R	0	188	1	4E
R	0	189	1	4D
R	0	190	1	4G
R	0	191	1	4A
R	0	192	1	4B
R	0	193	1	5D
R	0	194	1	5E
R	0	195	1	5G
R	0	196	1	4G
R	0	197	1	3D
R	0	198	1	3E
R	0	199	1	3G
R	0	200	1	3A
R	0	201	1	3B
R	0	202	1	4D
R	0	203	1	4E
R	0	204	1	4G
R	0	205	1	4A
R	0	206	1	4B
R	0	207	1	5D
R	0	208	1	3D
R	0	209	1	3E
R	0	210	1	3G
R	0	211	1	3A
R	0	212	1	3B
R	0	213	1	4D
R	0	214	1	3D
R	0	215	1	3E
R	0	216	1	3G
R	0	217	1	3A
R	0	218	1	3B
R	0	219	1	4D
R	0	220	1	4E
R	0	221	1	4G
R	0	222	1	4A
R	0	223	1	4B
R	0	224	1	5D
R	0	225	1	5E
R	0	226	1	5G
R	0	227	1	3G
R	0	228	1	3A
R	0	229	1	3B
R	0	230	1	4D
R	0	231	1	4E
R	0	232	1	4G
R	0	233	1	5D
R	0	234	1	4B
R	0	235	1	4A
R	0	236	1	4G
R	0	237	1	4E
R	0	238	1	4D
R	0	239	1	3D
R	0	240	1	3E
R	0	241	1	3G
R	0	242	1	3A
R	0	243	1	3B
R	0	244	1	4D
R	0	245	1	4E
R	0	246	1	4G
R	0	247	1	4A
R	0	248	1	4B
R	0	249	1	5D
R	0	250	1	5G
R	0	251	1	5E
R	0	252	1	5D
R	0	253	1	4B
R	0	254	1	4A
R	0	255	1	4G
R	0	256	1	4E
R	0	257	1	4D
R	0	258	1	3B
R	0	259	1	3A
R	0	260	1	3G
R	0	261	1	3E
R	0	262	1	3D
R	0	263	1	4G
R	0	264	1	4E
R	0	265	1	4D
R	0	266	1	5G
R	0	267	1	5E
R	0	268	1	5D
R	0	269	1	4B
R	0	270	1	4A
R	0	271	1	4G
R	0	272	1	4D
R	0	273	1	4G
R	0	274	1	5G
R	0	275	1	5E
R	0	276	1	5D
R	0	277	1	4B
R	0	278	1	4A
R	0	279	1	4G
R	0	280	1	5G
R	0	281	1	5E
R	0	282	1	5D
R	0	283	1	5G
R	0	284	1	5E
R	0	285	1	5D
R	0	286	1	4B
R	0	287	1	4A
R	0	288	1	4G
R	0	289	1	4E
R	0	290	1	4D
R	0	291	1	3B
R	0	292	1	3A
R	0	293	1	3G
R	0	294	1	3E
R	0	295	1	3D
R	0	296	1	4D
R	0	297	1	4E
R	0	298	1	4G
R	0	299	1	4A
R	0	300	1	4B
R	0	301	1	5D
R	0	302	1	5E
R	0	303	1	5G
R	0	304	1	5G
R	0	305	1	5E
R	0	306	1	5D
R	0	307	1	4B
R	0	308	1	4A
R	0	309	1	4G
R	0	310	1	4E
R	0	311	1	4D
R	0	312	1	3B
R	0	313	1	3A
R	0	314	1	3G
R	0	315	1	3E
R	0	316	1	3D
R	0	317	1	4G
R	0	318	1	4E
R	0	319	1	4D
R	0	320	1	5G
R	0	321	1	5E
R	0	322	1	5D
R	0	323	1	4B
R	0	324	1	4A
R	0	325	1	4G
R	0	326	1	4E
R	0	327	1	4D
R	0	328	1	3B
R	0	329	1	3A
R	0	330	1	3G
R	0	331	1	4D
R	0	332	1	3B
R	0	333	1	3A
